Index,Year,Month,Day
13234,2025,3,20
13235,2025,3,20
13236,2025,3,21
13237,2025,3,21
13238,2025,3,21
13239,2025,3,21
13240,2025,3,21
13241,2025,3,21
13242,2025,3,21
13243,2025,3,21
13244,2025,3,21
13245,2025,3,21
13246,2025,3,21
13247,2025,3,21
13248,2025,3,21
13249,2025,3,21
13250,2025,3,21
13251,2025,3,21
13252,2025,3,21
13253,2025,3,21
13254,2025,3,21
13255,2025,3,21
13256,2025,3,22
13257,2025,3,22
13258,2025,3,22
13259,2025,3,22
13260,2025,3,22
13261,2025,3,22
13262,2025,3,22
13263,2025,3,22
13264,2025,3,22
13265,2025,3,22
13266,2025,3,22
13267,2025,3,22
13268,2025,3,22
13269,2025,3,22
13270,2025,3,22
13271,2025,3,22
13272,2025,3,22
13273,2025,3,22
13274,2025,3,22
13275,2025,3,22
13276,2025,3,22
13277,2025,3,22
13278,2025,3,22
13279,2025,3,22
13280,2025,3,22
13281,2025,3,22
13282,2025,3,22
13283,2025,3,22
13284,2025,3,23
13285,2025,3,22
13286,2025,3,22
13287,2025,3,23
13288,2025,3,23
13289,2025,3,23
13290,2025,3,23
13291,2025,3,23
13292,2025,3,23
13293,2025,3,23
13294,2025,3,23
13295,2025,3,23
13296,2025,3,23
13297,2025,3,23
13298,2025,3,23
13299,2025,3,23
13300,2025,3,23
13301,2025,3,23
13302,2025,3,23
13303,2025,3,23
13304,2025,3,23
13305,2025,3,23
13306,2025,3,23
13307,2025,3,23
13308,2025,3,23
13309,2025,3,23
13310,2025,3,23
13311,2025,3,23
13312,2025,3,23
13313,2025,3,23
13314,2025,3,23
13315,2025,3,23
13316,2025,3,23
13317,2025,3,23
13318,2025,3,23
13319,2025,3,23
13320,2025,3,23
13321,2025,3,23
13322,2025,3,23
13323,2025,3,23
13324,2025,3,23
13325,2025,3,23
13326,2025,3,24
13327,2025,3,24
13328,2025,3,24
13329,2025,3,24
13330,2025,3,24
13331,2025,3,24
13332,2025,3,24
13333,2025,3,24
13334,2025,3,24
13335,2025,3,24
13336,2025,3,24
13337,2025,3,24
13338,2025,3,24
13339,2025,3,24
13340,2025,3,24
13341,2025,3,24
13342,2025,3,24
13343,2025,3,24
13344,2025,3,24
13345,2025,3,24
13346,2025,3,24
13347,2025,3,24
13348,2025,3,24
13349,2025,3,24
13350,2025,3,24
13351,2025,3,24
13352,2025,3,24
13353,2025,3,24
13354,2025,3,25
13355,2025,3,25
13356,2025,3,25
13357,2025,3,25
13358,2025,3,25
13359,2025,3,25
13360,2025,3,25
13361,2025,3,25
13362,2025,3,25
13363,2025,3,25
13364,2025,3,25
13365,2025,3,25
13366,2025,3,25
13367,2025,3,25
13368,2025,3,25
13369,2025,3,25
13370,2025,3,25
13371,2025,3,25
13372,2025,3,25
13373,2025,3,25
13374,2025,3,25
13375,2025,3,25
13376,2025,3,25
13377,2025,3,25
13378,2025,3,25
13379,2025,3,25
13380,2025,3,25
13381,2025,3,25
13382,2025,3,26
13383,2025,3,26
13384,2025,3,26
13385,2025,3,26
13386,2025,3,26
13387,2025,3,26
13388,2025,3,26
13389,2025,3,26
13390,2025,3,26
13391,2025,3,26
13392,2025,3,26
13393,2025,3,26
13394,2025,3,26
13395,2025,3,26
13396,2025,3,26
13397,2025,3,26
13398,2025,3,26
13399,2025,3,26
13400,2025,3,26
13401,2025,3,26
13402,2025,3,26
13403,2025,3,26
13404,2025,3,26
13405,2025,3,26
13406,2025,3,26
13407,2025,3,26
13408,2025,3,26
13409,2025,3,26
13410,2025,3,27
13411,2025,3,27
13412,2025,3,27
13413,2025,3,27
13414,2025,3,27
13415,2025,3,27
13416,2025,3,27
13417,2025,3,27
13418,2025,3,27
13419,2025,3,27
13420,2025,3,27
13421,2025,3,27
13422,2025,3,27
13423,2025,3,27
13424,2025,3,27
13425,2025,3,27
13426,2025,3,27
13427,2025,3,27
13428,2025,3,27
13429,2025,3,27
13430,2025,3,27
13431,2025,3,27
13432,2025,3,27
13433,2025,3,27
13434,2025,3,27
13435,2025,3,27
13436,2025,3,27
13437,2025,3,27
13438,2025,3,27
13439,2025,3,27
13440,2025,3,27
13441,2025,3,27
13442,2025,3,27
13443,2025,3,27
13444,2025,3,27
13445,2025,3,27
13446,2025,3,27
13447,2025,3,27
13448,2025,3,27
13449,2025,3,27
13450,2025,3,27
13451,2025,3,27
13452,2025,3,27
13453,2025,3,27
13454,2025,3,27
13455,2025,3,27
13456,2025,3,28
13457,2025,3,28
13458,2025,3,28
13459,2025,3,28
13460,2025,3,28
13461,2025,3,28
13462,2025,3,28
13463,2025,3,28
13464,2025,3,28
13465,2025,3,28
13466,2025,3,28
13467,2025,3,28
13468,2025,3,28
13469,2025,3,28
13470,2025,3,28
13471,2025,3,28
13472,2025,3,28
13473,2025,3,28
13474,2025,3,28
13475,2025,3,28
13476,2025,3,28
13477,2025,3,28
13478,2025,3,28
13479,2025,3,28
13480,2025,3,28
13481,2025,3,28
13482,2025,3,28
13483,2025,3,28
13484,2025,3,28
13485,2025,3,28
13486,2025,3,28
13487,2025,3,28
13488,2025,3,28
13489,2025,3,28
13490,2025,3,28
13491,2025,3,29
13492,2025,3,28
13493,2025,3,29
13494,2025,3,29
13495,2025,3,29
13496,2025,3,29
13497,2025,3,29
13498,2025,3,29
13499,2025,3,29
13500,2025,3,29
13501,2025,3,29
13502,2025,3,29
13503,2025,3,29
13504,2025,3,29
13505,2025,3,29
13506,2025,3,29
13507,2025,3,29
13508,2025,3,29
13509,2025,3,29
13510,2025,3,29
13511,2025,3,29
13512,2025,3,29
13513,2025,3,29
13514,2025,3,29
13515,2025,3,29
13516,2025,3,29
13517,2025,3,29
13518,2025,3,29
13519,2025,3,30
13520,2025,3,30
13521,2025,3,30
13522,2025,3,30
13523,2025,3,30
13524,2025,3,30
13525,2025,3,30
13526,2025,3,30
13527,2025,3,30
13528,2025,3,30
13529,2025,3,30
13530,2025,3,30
13531,2025,3,30
13532,2025,3,30
13533,2025,3,30
13534,2025,3,30
13535,2025,3,30
13536,2025,3,30
13537,2025,3,30
13538,2025,3,30
13539,2025,3,30
13540,2025,3,30
13541,2025,3,30
13542,2025,3,30
13543,2025,3,30
13544,2025,3,30
13545,2025,3,30
13546,2025,3,30
13547,2025,3,30
13548,2025,3,30
13549,2025,3,30
13550,2025,3,30
13551,2025,3,30
13552,2025,3,30
13553,2025,3,30
13554,2025,3,30
13555,2025,3,30
13556,2025,3,30
13557,2025,3,30
13558,2025,3,30
13559,2025,3,30
13560,2025,3,30
13561,2025,3,30
13562,2025,3,30
13563,2025,3,30
13564,2025,3,30
13565,2025,3,30
13566,2025,3,30
13567,2025,3,31
13568,2025,3,31
13569,2025,3,31
13570,2025,3,31
13571,2025,3,31
13572,2025,3,31
13573,2025,3,31
13574,2025,3,31
13575,2025,3,31
13576,2025,3,31
13577,2025,3,31
13578,2025,3,31
13579,2025,3,31
13580,2025,3,31
13581,2025,3,31
13582,2025,3,31
13583,2025,3,31
13584,2025,3,31
13585,2025,3,31
13586,2025,3,31
13587,2025,3,31
13588,2025,3,31
13589,2025,3,31
13590,2025,3,31
13591,2025,3,31
13592,2025,3,31
13593,2025,3,31
13594,2025,3,31
13595,2025,3,31
13596,2025,3,31
13597,2025,3,31
13598,2025,3,31
13599,2025,3,31
13600,2025,3,31
13601,2025,3,31
13602,2025,3,31
13603,2025,3,31
13604,2025,3,31
13605,2025,3,31
13606,2025,4,1
13607,2025,4,1
13608,2025,4,1
13609,2025,4,1
13610,2025,4,1
13611,2025,4,1
13612,2025,4,1
13613,2025,4,1
13614,2025,4,1
13615,2025,4,1
13616,2025,4,1
13617,2025,4,1
13618,2025,4,1
13619,2025,4,1
13620,2025,4,1
13621,2025,4,1
13622,2025,4,1
13623,2025,4,1
13624,2025,4,1
13625,2025,4,1
13626,2025,4,1
13627,2025,4,1
13628,2025,4,1
13629,2025,4,1
13630,2025,4,1
13631,2025,4,1
13632,2025,4,1
13633,2025,4,1
13634,2025,4,1
13635,2025,4,1
13636,2025,4,1
13637,2025,4,1
13638,2025,4,1
13639,2025,4,1
13640,2025,4,1
13641,2025,4,1
13642,2025,4,1
13643,2025,4,1
13644,2025,4,1
13645,2025,4,2
13646,2025,4,1
13647,2025,4,2
13648,2025,4,2
13649,2025,4,2
13650,2025,4,2
13651,2025,4,2
13652,2025,4,2
13653,2025,4,2
13654,2025,4,2
13655,2025,4,2
13656,2025,4,2
13657,2025,4,2
13658,2025,4,2
13659,2025,4,2
13660,2025,4,2
13661,2025,4,2
13662,2025,4,2
13663,2025,4,2
13664,2025,4,2
13665,2025,4,2
13666,2025,4,2
13667,2025,4,2
13668,2025,4,2
13669,2025,4,2
13670,2025,4,2
13671,2025,4,2
13672,2025,4,2
13673,2025,4,2
13674,2025,4,2
13675,2025,4,2
13676,2025,4,2
13677,2025,4,3
13678,2025,4,3
13679,2025,4,3
13680,2025,4,3
13681,2025,4,3
13682,2025,4,3
13683,2025,4,3
13684,2025,4,3
13685,2025,4,3
13686,2025,4,3
13687,2025,4,3
13688,2025,4,3
13689,2025,4,3
13690,2025,4,3
13691,2025,4,3
13692,2025,4,3
13693,2025,4,3
13694,2025,4,3
13695,2025,4,3
13696,2025,4,3
13697,2025,4,3
13698,2025,4,3
13699,2025,4,3
13700,2025,4,3
13701,2025,4,3
13702,2025,4,3
13703,2025,4,3
13704,2025,4,3
13705,2025,4,3
13706,2025,4,3
13707,2025,4,3
13708,2025,4,4
13709,2025,4,4
13710,2025,4,4
13711,2025,4,4
13712,2025,4,4
13713,2025,4,4
13714,2025,4,4
13715,2025,4,4
13716,2025,4,4
13717,2025,4,4
13718,2025,4,4
13719,2025,4,4
13720,2025,4,4
13721,2025,4,4
13722,2025,4,4
13723,2025,4,4
13724,2025,4,4
13725,2025,4,4
13726,2025,4,4
13727,2025,4,4
13728,2025,4,4
13729,2025,4,4
13730,2025,4,4
13731,2025,4,5
13732,2025,4,5
13733,2025,4,5
13734,2025,4,5
13735,2025,4,5
13736,2025,4,5
13737,2025,4,5
13738,2025,4,5
13739,2025,4,5
13740,2025,4,5
13741,2025,4,5
13742,2025,4,5
13743,2025,4,5
13744,2025,4,5
13745,2025,4,5
13746,2025,4,5
13747,2025,4,5
13748,2025,4,5
13749,2025,4,5
13750,2025,4,5
13751,2025,4,5
13752,2025,4,5
13753,2025,4,5
13754,2025,4,6
13755,2025,4,6
13756,2025,4,6
13757,2025,4,6
13758,2025,4,6
13759,2025,4,6
13760,2025,4,6
13761,2025,4,6
13762,2025,4,6
13763,2025,4,6
13764,2025,4,6
13765,2025,4,6
13766,2025,4,6
13767,2025,4,6
13768,2025,4,6
13769,2025,4,6
13770,2025,4,6
13771,2025,4,6
13772,2025,4,6
13773,2025,4,6
13774,2025,4,6
13775,2025,4,6
13776,2025,4,6
13777,2025,4,6
13778,2025,4,6
13779,2025,4,6
13780,2025,4,6
13781,2025,4,6
13782,2025,4,6
13783,2025,4,6
13784,2025,4,7
13785,2025,4,7
13786,2025,4,7
13787,2025,4,7
13788,2025,4,7
13789,2025,4,7
13790,2025,4,7
13791,2025,4,7
13792,2025,4,7
13793,2025,4,7
13794,2025,4,7
13795,2025,4,7
13796,2025,4,7
13797,2025,4,7
13798,2025,4,7
13799,2025,4,7
13800,2025,4,7
13801,2025,4,7
13802,2025,4,7
13803,2025,4,7
13804,2025,4,7
13805,2025,4,7
13806,2025,4,7
13807,2025,4,7
13808,2025,4,7
13809,2025,4,7
13810,2025,4,7
13811,2025,4,7
13812,2025,4,7
13813,2025,4,7
13814,2025,4,7
13815,2025,4,7
13816,2025,4,8
13817,2025,4,8
13818,2025,4,8
13819,2025,4,8
13820,2025,4,8
13821,2025,4,8
13822,2025,4,8
13823,2025,4,8
13824,2025,4,8
13825,2025,4,8
13826,2025,4,8
13827,2025,4,8
13828,2025,4,8
13829,2025,4,8
13830,2025,4,8
13831,2025,4,8
13832,2025,4,8
13833,2025,4,8
13834,2025,4,8
13835,2025,4,8
13836,2025,4,8
13837,2025,4,8
13838,2025,4,8
13839,2025,4,8
13840,2025,4,8
13841,2025,4,9
13842,2025,4,9
13843,2025,4,9
13844,2025,4,9
13845,2025,4,9
13846,2025,4,9
13847,2025,4,9
13848,2025,4,9
13849,2025,4,9
13850,2025,4,9
13851,2025,4,9
13852,2025,4,9
13853,2025,4,9
13854,2025,4,9
13855,2025,4,9
13856,2025,4,9
13857,2025,4,9
13858,2025,4,9
13859,2025,4,9
13860,2025,4,9
13861,2025,4,9
13862,2025,4,9
13863,2025,4,9
13864,2025,4,9
13865,2025,4,9
13866,2025,4,9
13867,2025,4,10
13868,2025,4,10
13869,2025,4,10
13870,2025,4,10
13871,2025,4,10
13872,2025,4,10
13873,2025,4,10
13874,2025,4,10
13875,2025,4,10
13876,2025,4,10
13877,2025,4,10
13878,2025,4,10
13879,2025,4,10
13880,2025,4,10
13881,2025,4,10
13882,2025,4,10
13883,2025,4,10
13884,2025,4,10
13885,2025,4,10
13886,2025,4,10
13887,2025,4,10
13888,2025,4,10
13889,2025,4,10
13890,2025,4,10
13891,2025,4,10
13892,2025,4,10
13893,2025,4,10
13894,2025,4,10
13895,2025,4,10
13896,2025,4,10
13897,2025,4,10
13898,2025,4,10
13899,2025,4,11
13900,2025,4,11
13901,2025,4,11
13902,2025,4,11
13903,2025,4,11
13904,2025,4,11
13905,2025,4,11
13906,2025,4,11
13907,2025,4,11
13908,2025,4,11
13909,2025,4,11
13910,2025,4,11
13911,2025,4,11
13912,2025,4,11
13913,2025,4,11
13914,2025,4,11
13915,2025,4,11
13916,2025,4,11
13917,2025,4,11
13918,2025,4,11
13919,2025,4,11
13920,2025,4,11
13921,2025,4,11
13922,2025,4,11
13923,2025,4,11
13924,2025,4,11
13925,2025,4,11
13926,2025,4,12
13927,2025,4,12
13928,2025,4,12
13929,2025,4,12
13930,2025,4,12
13931,2025,4,12
13932,2025,4,12
13933,2025,4,12
13934,2025,4,12
13935,2025,4,12
13936,2025,4,12
13937,2025,4,12
13938,2025,4,12
13939,2025,4,12
13940,2025,4,12
13941,2025,4,12
13942,2025,4,12
13943,2025,4,12
13944,2025,4,12
13945,2025,4,12
13946,2025,4,12
13947,2025,4,12
13948,2025,4,12
13949,2025,4,12
13950,2025,4,12
13951,2025,4,12
13952,2025,4,12
13953,2025,4,12
13954,2025,4,13
13955,2025,4,13
13956,2025,4,13
13957,2025,4,13
13958,2025,4,13
13959,2025,4,13
13960,2025,4,13
13961,2025,4,13
13962,2025,4,13
13963,2025,4,13
13964,2025,4,13
13965,2025,4,13
13966,2025,4,13
13967,2025,4,13
13968,2025,4,13
13969,2025,4,13
13970,2025,4,13
13971,2025,4,13
13972,2025,4,13
13973,2025,4,13
13974,2025,4,13
13975,2025,4,13
13976,2025,4,13
13977,2025,4,13
13978,2025,4,13
13979,2025,4,13
13980,2025,4,13
13981,2025,4,13
13982,2025,4,13
13983,2025,4,13
13984,2025,4,13
13985,2025,4,13
13986,2025,4,13
13987,2025,4,13
13988,2025,4,13
13989,2025,4,14
13990,2025,4,14
13991,2025,4,14
13992,2025,4,14
13993,2025,4,14
13994,2025,4,14
13995,2025,4,14
13996,2025,4,14
13997,2025,4,14
13998,2025,4,14
13999,2025,4,14
14000,2025,4,14
14001,2025,4,14
14002,2025,4,14
14003,2025,4,14
14004,2025,4,14
14005,2025,4,14
14006,2025,4,14
14007,2025,4,14
14008,2025,4,14
14009,2025,4,14
14010,2025,4,14
14011,2025,4,14
14012,2025,4,14
14013,2025,4,14
14014,2025,4,14
14015,2025,4,14
14016,2025,4,14
14017,2025,4,14
14018,2025,4,14
14019,2025,4,14
14020,2025,4,14
14021,2025,4,14
14022,2025,4,14
14023,2025,4,14
14024,2025,4,14
14025,2025,4,15
14026,2025,4,15
14027,2025,4,14
14028,2025,4,15
14029,2025,4,15
14030,2025,4,15
14031,2025,4,15
14032,2025,4,15
14033,2025,4,15
14034,2025,4,15
14035,2025,4,15
14036,2025,4,15
14037,2025,4,15
14038,2025,4,15
14039,2025,4,15
14040,2025,4,15
14041,2025,4,15
14042,2025,4,15
14043,2025,4,15
14044,2025,4,15
14045,2025,4,15
14046,2025,4,15
14047,2025,4,15
14048,2025,4,15
14049,2025,4,15
14050,2025,4,15
14051,2025,4,15
14052,2025,4,15
14053,2025,4,15
14054,2025,4,15
14055,2025,4,15
14056,2025,4,15
14057,2025,4,15
14058,2025,4,15
14059,2025,4,15
14060,2025,4,15
14061,2025,4,15
14062,2025,4,15
14063,2025,4,15
14064,2025,4,15
14065,2025,4,15
14066,2025,4,15
14067,2025,4,15
14068,2025,4,15
14069,2025,4,15
14070,2025,4,15
14071,2025,4,16
14072,2025,4,16
14073,2025,4,16
14074,2025,4,16
14075,2025,4,16
14076,2025,4,16
14077,2025,4,16
14078,2025,4,16
14079,2025,4,16
14080,2025,4,16
14081,2025,4,16
14082,2025,4,16
14083,2025,4,16
14084,2025,4,16
14085,2025,4,16
14086,2025,4,16
14087,2025,4,16
14088,2025,4,16
14089,2025,4,16
14090,2025,4,16
14091,2025,4,16
14092,2025,4,16
14093,2025,4,16
14094,2025,4,16
14095,2025,4,16
14096,2025,4,16
14097,2025,4,16
14098,2025,4,16
14099,2025,4,16
14100,2025,4,16
14101,2025,4,17
14102,2025,4,17
14103,2025,4,17
14104,2025,4,17
14105,2025,4,17
14106,2025,4,17
14107,2025,4,17
14108,2025,4,17
14109,2025,4,17
14110,2025,4,17
14111,2025,4,17
14112,2025,4,17
14113,2025,4,17
14114,2025,4,17
14115,2025,4,17
14116,2025,4,17
14117,2025,4,17
14118,2025,4,17
14119,2025,4,17
14120,2025,4,17
14121,2025,4,17
14122,2025,4,17
14123,2025,4,17
14124,2025,4,17
14125,2025,4,17
14126,2025,4,17
14127,2025,4,17
14128,2025,4,17
14129,2025,4,17
14130,2025,4,17
14131,2025,4,17
14132,2025,4,17
14133,2025,4,17
14134,2025,4,17
14135,2025,4,17
14136,2025,4,17
14137,2025,4,18
14138,2025,4,18
14139,2025,4,18
14140,2025,4,18
14141,2025,4,18
14142,2025,4,18
14143,2025,4,18
14144,2025,4,18
14145,2025,4,18
14146,2025,4,18
14147,2025,4,18
14148,2025,4,18
14149,2025,4,18
14150,2025,4,18
14151,2025,4,18
14152,2025,4,18
14153,2025,4,18
14154,2025,4,18
14155,2025,4,18
14156,2025,4,18
14157,2025,4,18
14158,2025,4,18
14159,2025,4,18
14160,2025,4,18
14161,2025,4,18
14162,2025,4,18
14163,2025,4,18
14164,2025,4,18
14165,2025,4,18
14166,2025,4,18
14167,2025,4,18
14168,2025,4,18
14169,2025,4,18
14170,2025,4,19
14171,2025,4,19
14172,2025,4,19
14173,2025,4,19
14174,2025,4,19
14175,2025,4,19
14176,2025,4,19
14177,2025,4,19
14178,2025,4,19
14179,2025,4,19
14180,2025,4,19
14181,2025,4,19
14182,2025,4,20
14183,2025,4,20
14184,2025,4,20
14185,2025,4,20
14186,2025,4,20
14187,2025,4,20
14188,2025,4,20
14189,2025,4,20
14190,2025,4,20
14191,2025,4,20
14192,2025,4,20
14193,2025,4,20
14194,2025,4,20
14195,2025,4,20
14196,2025,4,20
14197,2025,4,20
14198,2025,4,20
14199,2025,4,20
14200,2025,4,20
14201,2025,4,20
14202,2025,4,20
14203,2025,4,20
14204,2025,4,20
14205,2025,4,20
14206,2025,4,20
14207,2025,4,20
14208,2025,4,20
14209,2025,4,20
14210,2025,4,20
14211,2025,4,20
14212,2025,4,20
14213,2025,4,21
14214,2025,4,21
14215,2025,4,21
14216,2025,4,21
14217,2025,4,21
14218,2025,4,21
14219,2025,4,21
14220,2025,4,21
14221,2025,4,21
14222,2025,4,21
14223,2025,4,21
14224,2025,4,21
14225,2025,4,21
14226,2025,4,21
14227,2025,4,21
14228,2025,4,21
14229,2025,4,21
14230,2025,4,21
14231,2025,4,21
14232,2025,4,21
14233,2025,4,21
14234,2025,4,21
14235,2025,4,21
14236,2025,4,21
14237,2025,4,21
14238,2025,4,21
14239,2025,4,21
14240,2025,4,21
14241,2025,4,21
14242,2025,4,21
14243,2025,4,21
14244,2025,4,21
14245,2025,4,21
14246,2025,4,21
14247,2025,4,21
14248,2025,4,21
14249,2025,4,21
14250,2025,4,21
14251,2025,4,21
14252,2025,4,22
14253,2025,4,22
14254,2025,4,22
14255,2025,4,22
14256,2025,4,22
14257,2025,4,22
14258,2025,4,22
14259,2025,4,22
14260,2025,4,22
14261,2025,4,22
14262,2025,4,22
14263,2025,4,22
14264,2025,4,22
14265,2025,4,22
14266,2025,4,22
14267,2025,4,22
14268,2025,4,22
14269,2025,4,22
14270,2025,4,22
14271,2025,4,22
14272,2025,4,22
14273,2025,4,22
14274,2025,4,22
14275,2025,4,22
14276,2025,4,22
14277,2025,4,22
14278,2025,4,22
14279,2025,4,22
14280,2025,4,22
14281,2025,4,22
14282,2025,4,22
14283,2025,4,22
14284,2025,4,23
14285,2025,4,22
14286,2025,4,23
14287,2025,4,23
14288,2025,4,23
14289,2025,4,23
14290,2025,4,23
14291,2025,4,23
14292,2025,4,23
14293,2025,4,23
14294,2025,4,23
14295,2025,4,23
14296,2025,4,23
14297,2025,4,23
14298,2025,4,23
14299,2025,4,23
14300,2025,4,23
14301,2025,4,23
14302,2025,4,23
14303,2025,4,23
14304,2025,4,23
14305,2025,4,23
14306,2025,4,23
14307,2025,4,23
14308,2025,4,23
14309,2025,4,23
14310,2025,4,24
14311,2025,4,24
14312,2025,4,24
14313,2025,4,24
14314,2025,4,24
14315,2025,4,24
14316,2025,4,24
14317,2025,4,24
14318,2025,4,24
14319,2025,4,24
14320,2025,4,24
14321,2025,4,24
14322,2025,4,24
14323,2025,4,24
14324,2025,4,24
14325,2025,4,24
14326,2025,4,24
14327,2025,4,24
14328,2025,4,24
14329,2025,4,24
14330,2025,4,24
14331,2025,4,24
14332,2025,4,24
14333,2025,4,24
14334,2025,4,24
14335,2025,4,24
14336,2025,4,24
14337,2025,4,24
14338,2025,4,24
14339,2025,4,24
14340,2025,4,24
14341,2025,4,24
14342,2025,4,24
14343,2025,4,24
14344,2025,4,25
14345,2025,4,25
14346,2025,4,25
14347,2025,4,25
14348,2025,4,25
14349,2025,4,25
14350,2025,4,25
14351,2025,4,25
14352,2025,4,25
14353,2025,4,25
14354,2025,4,25
14355,2025,4,25
14356,2025,4,25
14357,2025,4,25
14358,2025,4,25
14359,2025,4,25
14360,2025,4,25
14361,2025,4,25
14362,2025,4,25
14363,2025,4,25
14364,2025,4,25
14365,2025,4,26
14366,2025,4,26
14367,2025,4,26
14368,2025,4,26
14369,2025,4,26
14370,2025,4,26
14371,2025,4,26
14372,2025,4,26
14373,2025,4,26
14374,2025,4,26
14375,2025,4,26
14376,2025,4,26
14377,2025,4,26
14378,2025,4,26
14379,2025,4,26
14380,2025,4,26
14381,2025,4,26
14382,2025,4,26
14383,2025,4,26
14384,2025,4,26
14385,2025,4,26
14386,2025,4,26
14387,2025,4,26
14388,2025,4,26
14389,2025,4,26
14390,2025,4,26
14391,2025,4,26
14392,2025,4,26
14393,2025,4,26
14394,2025,4,26
14395,2025,4,26
14396,2025,4,27
14397,2025,4,27
14398,2025,4,27
14399,2025,4,27
14400,2025,4,27
14401,2025,4,27
14402,2025,4,27
14403,2025,4,27
14404,2025,4,27
14405,2025,4,27
14406,2025,4,27
14407,2025,4,27
14408,2025,4,27
14409,2025,4,27
14410,2025,4,27
14411,2025,4,27
14412,2025,4,27
14413,2025,4,27
14414,2025,4,27
14415,2025,4,27
14416,2025,4,27
14417,2025,4,27
14418,2025,4,27
14419,2025,4,27
14420,2025,4,27
14421,2025,4,27
14422,2025,4,27
14423,2025,4,27
14424,2025,4,27
14425,2025,4,27
14426,2025,4,27
14427,2025,4,27
14428,2025,4,27
14429,2025,4,27
14430,2025,4,27
14431,2025,4,27
14432,2025,4,27
14433,2025,4,27
14434,2025,4,27
14435,2025,4,27
14436,2025,4,28
14437,2025,4,27
14438,2025,4,28
14439,2025,4,28
14440,2025,4,28
14441,2025,4,28
14442,2025,4,28
14443,2025,4,28
14444,2025,4,28
14445,2025,4,28
14446,2025,4,28
14447,2025,4,28
14448,2025,4,28
14449,2025,4,28
14450,2025,4,28
14451,2025,4,28
14452,2025,4,28
14453,2025,4,28
14454,2025,4,28
14455,2025,4,28
14456,2025,4,28
14457,2025,4,28
14458,2025,4,28
14459,2025,4,28
14460,2025,4,28
14461,2025,4,28
14462,2025,4,28
14463,2025,4,28
14464,2025,4,28
14465,2025,4,28
14466,2025,4,28
14467,2025,4,28
14468,2025,4,28
14469,2025,4,28
14470,2025,4,28
14471,2025,4,28
14472,2025,4,28
14473,2025,4,28
14474,2025,4,29
14475,2025,4,29
14476,2025,4,29
14477,2025,4,29
14478,2025,4,29
14479,2025,4,29
14480,2025,4,29
14481,2025,4,29
14482,2025,4,29
14483,2025,4,29
14484,2025,4,29
14485,2025,4,29
14486,2025,4,29
14487,2025,4,29
14488,2025,4,29
14489,2025,4,29
14490,2025,4,29
14491,2025,4,29
14492,2025,4,29
14493,2025,4,29
14494,2025,4,29
14495,2025,4,29
14496,2025,4,29
14497,2025,4,29
14498,2025,4,29
14499,2025,4,29
14500,2025,4,29
14501,2025,4,29
14502,2025,4,29
14503,2025,4,29
14504,2025,4,29
14505,2025,4,29
14506,2025,4,29
14507,2025,4,29
14508,2025,4,29
14509,2025,4,29
14510,2025,4,29
14511,2025,4,29
14512,2025,4,29
14513,2025,4,29
14514,2025,4,29
14515,2025,4,29
14516,2025,4,29
14517,2025,4,29
14518,2025,4,30
14519,2025,4,30
14520,2025,4,30
14521,2025,4,30
14522,2025,4,30
14523,2025,4,30
14524,2025,4,30
14525,2025,4,30
14526,2025,4,30
14527,2025,4,30
14528,2025,4,30
14529,2025,4,30
14530,2025,4,30
14531,2025,4,30
14532,2025,4,30
14533,2025,4,30
14534,2025,4,30
14535,2025,4,30
14536,2025,4,30
14537,2025,4,30
14538,2025,4,30
14539,2025,4,30
14540,2025,4,30
14541,2025,4,30
14542,2025,4,30
14543,2025,4,30
14544,2025,4,30
14545,2025,4,30
14546,2025,4,30
14547,2025,4,30
14548,2025,4,30
14549,2025,4,30
14550,2025,4,30
14551,2025,4,30
14552,2025,4,30
14553,2025,4,30
14554,2025,4,30
14555,2025,4,30
14556,2025,4,30
14557,2025,4,30
14558,2025,4,30
14559,2025,4,30
14560,2025,4,30
14561,2025,4,30
14562,2025,4,30
14563,2025,4,30
14564,2025,4,30
14565,2025,4,30
14566,2025,4,30
14567,2025,4,30
14568,2025,4,30
14569,2025,5,1
14570,2025,5,1
14571,2025,5,1
14572,2025,5,1
14573,2025,5,1
14574,2025,5,1
14575,2025,5,1
14576,2025,5,1
14577,2025,5,1
14578,2025,5,1
14579,2025,5,1
14580,2025,5,1
14581,2025,5,1
14582,2025,5,1
14583,2025,5,1
14584,2025,5,1
14585,2025,5,1
14586,2025,5,1
14587,2025,5,1
14588,2025,5,1
14589,2025,5,1
14590,2025,5,1
14591,2025,5,1
14592,2025,5,1
14593,2025,5,1
14594,2025,5,1
14595,2025,5,1
14596,2025,5,1
14597,2025,5,1
14598,2025,5,1
14599,2025,5,1
14600,2025,5,2
14601,2025,5,1
14602,2025,5,2
14603,2025,5,2
14604,2025,5,2
14605,2025,5,2
14606,2025,5,2
14607,2025,5,2
14608,2025,5,2
14609,2025,5,2
14610,2025,5,2
14611,2025,5,2
14612,2025,5,2
14613,2025,5,2
14614,2025,5,2
14615,2025,5,2
14616,2025,5,2
14617,2025,5,2
14618,2025,5,2
14619,2025,5,2
14620,2025,5,2
14621,2025,5,2
14622,2025,5,2
14623,2025,5,2
14624,2025,5,2
14625,2025,5,2
14626,2025,5,2
14627,2025,5,2
14628,2025,5,2
14629,2025,5,2
14630,2025,5,2
14631,2025,5,2
